,CYCLE_ACTIVITY.STALLS_L3_MISS,EXE_ACTIVITY.2_PORTS_UTIL,OFFCORE_REQUESTS.DEMAND_DATA_RD,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,cycles,instructions,timestamp,cumulative_instructions,interval_seconds,Actual_Slowdown,Local_Interval_Time,P,AOL,K_pred,AOL_Pred,ML_Pred,Heuristic_Pred
552,434020232.4666748,967238558.9511719,2620339.678003788,541530607.7824707,714692788.3737793,5766000160.362793,3859090942.074951,233.41659992052604,3859090942.074951,0.3303226168563924,0.04080945587482771,0.3173708837788638,0.07527232403673165,206.66427804314912,2.8310592756095043,0.2131004111608734,1.0498506590899885,0.0026428369763459485
553,438709779.3100281,966529429.5562744,2665862.6496863365,549953102.7623901,720685870.6644287,5767684015.189453,3859090942.074951,233.7469674796624,3859090942.074951,0.33036755913636284,0.04526336268612117,0.31606155054299734,0.07606342132382188,206.29461267522436,2.830550018979367,0.21530131867177962,1.0498506590899885,0.0026998893526944245
554,442768820.95098877,963759955.0327148,2673273.4994482994,553578781.5984497,725515882.3636475,5762575526.349609,3859090942.0751953,234.07709801726693,3859090942.0751953,0.33013053760453204,0.04392982175335626,0.3162382477493111,0.07683523086620045,207.0789919971508,2.831628644694125,0.21756884064241938,1.0498506590899885,0.0027058820445095325
555,449459232.01278687,967003766.6351929,2705017.2531499863,560336821.737793,737642413.4996338,5784535262.521973,3859090942.074951,234.4086229916386,3859090942.074951,0.3315249743716606,0.04604940322938525,0.3169305133659748,0.07770014558037791,207.1472265418204,2.8317221287391816,0.22002522164621205,1.0498506590899885,0.0027320324154451827
556,448642389.5364075,958327787.303772,2696413.2410345078,559812946.1167603,738883708.8994141,5725736724.88623,3859090942.074951,234.73658884362104,3859090942.074951,0.3279658519824409,0.04259416419212634,0.3145671280795739,0.0783553996792128,207.61392860612938,2.832360046418495,0.2219307034725549,1.0498506590899885,0.0027438033141141786
557,448470095.85858154,968182901.5077515,2693135.009551525,560328944.4924316,737194251.3067627,5793298050.266113,3859090942.074951,235.06841267106356,3859090942.074951,0.3318238274425198,0.046204255784554595,0.3171692579224725,0.07741188041205324,208.05824531824734,2.832964972524095,0.21930514566457093,1.0498506590899885,0.0027179840389550966
558,445610302.05718994,958979666.6161499,2696862.0795726776,558918199.737793,734848189.3480225,5726657721.390625,3859090942.074951,235.39651232609535,3859090942.074951,0.3280996550317923,0.04521005747004779,0.31390786252666203,0.07781332912437113,207.24760230465864,2.8318595468574403,0.22035641895361047,1.0498506590899885,0.0027500235033338445
559,448786667.3109741,960523162.802002,2722058.446156025,564119232.335144,740553621.9420166,5754355133.67627,3859090942.0751953,235.72610935669988,3859090942.0751953,0.32959703060453194,0.04445312483590144,0.3155690023487807,0.0779907838298918,207.2399412039698,2.831849062750594,0.22085812809186328,1.0498506590899885,0.002761105312501019
560,452302252.6498108,958375888.2414551,2737538.468735695,564008808.4295044,740318703.2193604,5735299605.885742,3859090942.074951,236.05463351609333,3859090942.074951,0.3285241593934529,0.04124272770770398,0.31551160037074055,0.07886288140651697,206.0277197456101,2.8301813215986718,0.22319625392417553,1.0498506590899885,0.002777312582916879
561,454650628.8729553,961210041.5350952,2745660.2373690605,568393071.7446289,741611735.7568359,5752339872.075195,3859090942.074951,236.3841714037133,3859090942.074951,0.3295378876199777,0.04330026373015336,0.3158610220625917,0.0790375115142383,207.0150792908277,2.83154103144784,0.22379795687609683,1.0498506590899885,0.002782470832827824
562,462296167.9095764,964186696.772644,2784257.074684143,576783528.626709,757529792.0380859,5770572346.317871,3859090942.074951,236.71471839990264,3859090942.074951,0.3305469961893266,0.04719382426873112,0.31565025359097376,0.08011270635997861,207.1588625458163,2.831738064997699,0.22685820008953467,1.0498506590899885,0.0028234691823457777
563,456564229.33432007,958614017.3024902,2742284.320317745,569420385.6703491,751313395.1151123,5751878168.851074,3859090942.074951,237.04418232443467,3859090942.074951,0.32946392453203543,0.04504160555936223,0.3152639309089409,0.07937654726534617,207.64454708488105,2.8324018074624226,0.2248262759444929,1.0498506590899885,0.0027843130103655587
564,459719411.23095703,959212448.2299194,2765616.841615677,575069338.0117798,753292181.3027344,5751699159.733398,3859090942.0751953,237.37371559800172,3859090942.0751953,0.3295332735670513,0.04858525470356303,0.314264645710864,0.07992758286966209,207.9352892846225,2.832797803839033,0.22641868121934108,1.0498506590899885,0.0028169318971606105
565,463900672.73895264,958543180.8787231,2787436.1872353554,579813457.7459717,760780330.9108887,5760191758.562988,3859090942.074951,237.70366819519322,3859090942.074951,0.32995259719149317,0.0494097179669274,0.3144173257998091,0.08053563009414175,208.00958974456174,2.8328988426018173,0.22814929328190225,1.0483999910531339,0.0028377774076354585
566,461065174.6584778,957246221.5827026,2775834.8698763847,574859682.3110352,752185883.9443359,5737656651.827637,3859090942.074951,238.03235438443411,3859090942.074951,0.3286861892408979,0.04624274328348667,0.3141586322590513,0.08035774927584993,207.09433711258018,2.831649672944765,0.22754499445553789,1.0483999910531339,0.0028282936086826997
567,457943589.01724243,958650408.621521,2751926.6918005943,571257386.1088257,752315623.3114014,5747305330.087891,3859090942.074951,238.36162770610372,3859090942.074951,0.32927332166960355,0.04483449508456341,0.31514399956995476,0.07967970426416154,207.58452171378525,2.83231992743906,0.22567841419983578,1.0498506590899885,0.002795166487510344
568,463188752.5423279,963035653.0258179,2809701.7494745255,580780362.9726562,762619061.4637451,5782488721.5,3859090942.074951,238.6928340196911,3859090942.074951,0.33120631358738706,0.05076161329576278,0.315205950994482,0.0801019724984738,206.705342686737,2.8311157457619585,0.22677795560702052,1.0483999910531339,0.0028532884356590156
569,464291942.35165405,955085188.5653076,2813373.5851864815,581470766.984375,760184215.3598633,5738971367.686035,3859090942.0751953,239.02154748913904,3859090942.0751953,0.32871346944793345,0.04466866556440414,0.3146581114982894,0.08090159587934266,206.68096481961987,2.831082224908822,0.22903907006076382,1.0483999910531339,0.002861991478365782
570,474504305.1005249,959625804.0916748,2855036.474580765,594157245.1213989,777942992.4996338,5779815321.345215,3859090942.074707,239.35267741988548,3859090942.074707,0.33112993074644237,0.054919051897171195,0.3138913172066964,0.08209679353389567,208.108460403696,2.8330331928575427,0.2325829411086989,1.0483999910531339,0.002911469340006271
571,466419773.9455261,956006086.7176514,2814940.485510826,582802485.6796265,770277228.4511719,5733880149.674805,3859090942.0751953,239.68109617266515,3859090942.0751953,0.3284187527796689,0.045380754917403794,0.31416185082306924,0.0813445279235526,207.03900799304662,2.8315738392523255,0.2303330372346618,1.0483999910531339,0.0028681088726343583
572,473880499.4819336,956857823.8741455,2837684.998389244,588326899.7565308,772574952.9246826,5760596853.165039,3859090942.0751953,240.01106819746832,3859090942.0751953,0.329972024803169,0.04076188514963889,0.3170485290741851,0.08226239599141014,207.32635937057248,2.8319672843503705,0.23296441417994856,1.0483999910531339,0.0028649582938894795
573,475162235.67407227,956443117.6960449,2843700.3962492943,593640723.1049805,775049059.310669,5749493137.627441,3859090942.074707,240.34044615768505,3859090942.074707,0.32937796021673194,0.04692163437814702,0.3146156783858771,0.08264419563602618,208.75642310560013,2.8339108395118187,0.23420628183566994,1.0483999910531339,0.002893232532768225
574,472068343.6925049,956885579.3062744,2828935.810242176,587312379.5667725,772629523.3684082,5755472436.443848,3859090942.0751953,240.67011055145485,3859090942.0751953,0.3296643937698036,0.04894139975023064,0.3142829464527779,0.0820207809012084,207.6089451872344,2.8323532484029292,0.23231182522208255,1.0483999910531339,0.002881257941316057
575,479900239.01101685,953550332.6901855,2878761.9320778847,599341189.9188232,782913477.8061523,5756264665.423828,3859090942.074707,240.9997990653408,3859090942.074707,0.3296885138859409,0.045907757436298935,0.315217581609744,0.08337007884533786,208.19407928123462,2.8331494431347113,0.23619989245476591,1.0483999910531339,0.002923312077816206
576,474834224.6727905,961667425.4396973,2873342.1999406815,592771626.1671753,779653924.5162354,5776486928.227539,3859090942.0751953,241.33072662392928,3859090942.0751953,0.33092755858848477,0.04638096670410821,0.3162591533281045,0.08220121166594399,206.30039338141233,2.8305579952021693,0.2326752968963436,1.0483999910531339,0.002908198927173991
577,480238014.91329956,952867989.2944336,2866355.402256012,600106592.003418,783179642.6682129,5740237439.6484375,3859090942.0751953,241.65953260564348,3859090942.0751953,0.32880598171419706,0.044553396588570764,0.3147814011117589,0.0836616986601014,209.3622415179549,2.8347269765978966,0.23715807409979353,1.0483999910531339,0.002914746815300729
578,486201824.939209,951604680.9328613,2889654.5941290855,605313713.5656128,791206082.8095703,5755228797.283691,3859090942.074707,241.98981896886332,3859090942.074707,0.33028636321984095,0.049180845147342535,0.3148040347357437,0.08448001670562302,209.4761480473927,2.834879952499793,0.23949070574561834,1.0579735589283108,0.0029382280906938567
579,480018593.74972534,958949384.0144043,2878180.555692196,601223423.3622437,782224158.0809326,5770521897.160156,3859090942.0751953,242.32043427970095,3859090942.0751953,0.3306153108376293,0.05016487322787588,0.3148222905432192,0.08318460657535268,208.89009974485452,2.834091290499693,0.23575276899885053,1.0483999910531339,0.002926391475582428
580,481737634.58425903,954842105.7434082,2880600.901480198,600415138.9063721,785834075.1556396,5765582981.237793,3859090942.074707,242.6506840437946,3859090942.074707,0.3302497640936508,0.04905725359576127,0.31480623479956193,0.08355401980197265,208.43398979631246,2.833474727077317,0.23674820345460718,1.0483999910531339,0.0029290017406276366
581,490147283.8822937,953397281.0717773,2913344.8103408813,609838755.4611816,795300089.3358154,5751183448.422363,3859090942.0751953,242.98009471663553,3859090942.0751953,0.32941067284093606,0.04649131193207575,0.3147763092583773,0.08522546503307046,209.32597929931484,2.834678245149431,0.24158677166198836,1.0579735589283108,0.0029625774469980415
582,489667415.60357666,949853836.399292,2932238.368062496,612844863.2260742,799137697.5203857,5741328501.416504,3859090942.0751953,243.30902241712064,3859090942.0751953,0.3289277004851101,0.05001367642004967,0.31326039638508973,0.08528817249923352,209.002402363017,2.8342427278681304,0.24172738267911528,1.0579735589283108,0.0029962196063930188
583,477157712.58602905,952452610.5145264,2878188.5485339165,596718770.4620361,779638478.3551025,5732946302.430176,3859090942.074707,243.6373970156243,3859090942.074707,0.32837459850364326,0.04726363276697982,0.3135548568950526,0.08323080095548141,207.32441964790357,2.831964631748019,0.23570668457798258,1.0483999910531339,0.002938228528706122
584,499409858.1166382,943194342.600708,2980913.1090021133,623114601.9356079,810076841.9624023,5720731535.627441,3859090942.0751953,243.9650824992734,3859090942.0751953,0.32768548364910544,0.046394760727798016,0.31315665554478755,0.08729825110764679,209.03480884895734,2.834286399986257,0.2474282458569885,1.0617057100406393,0.003046965474755887
585,502191335.094574,945054967.9984131,3002329.9045505524,625521888.2389526,815888861.1293945,5731625439.325684,3859090942.074707,244.29343630959693,3859090942.074707,0.3283538103235344,0.05177204793578853,0.31219104079440285,0.08761761221327401,208.34548771301434,2.833354809570355,0.24825178296755018,1.0617057100406393,0.0030783488844109016
586,497362151.26119995,947718912.4245605,2976994.137055397,617002155.9290771,807684138.0155029,5729911451.253906,3859090942.0751953,244.62164406655432,3859090942.0751953,0.3282077569573971,0.05312248269951004,0.31165202751734,0.08680101874041345,207.25675883909062,2.8318720765290437,0.24580938118525106,1.0617057100406393,0.00305765080077491
587,498076866.7937012,941765212.0257568,2985139.915008068,619916829.6912842,809130847.1032715,5696061978.845215,3859090942.0751953,244.94790207361896,3859090942.0751953,0.3262580070646379,0.051157677776629176,0.3103797022676247,0.08744231868324548,207.66759593900264,2.8324332368594995,0.24767452974648488,1.0617057100406393,0.003078585658634109
588,505500271.7692871,948745461.7382812,3016303.2098579407,630283478.0706787,824410862.8997803,5757260153.856934,3859090942.074707,245.27774396841846,3859090942.074707,0.3298418947995003,0.05266710206739447,0.3133392258119443,0.0878022285358496,208.95892561821174,2.8341841179184906,0.2488476816341546,1.0617057100406393,0.0030813433422698885
589,505861514.92404175,949629350.3930664,3012369.294139385,631989308.8555908,823963160.2836914,5763001969.500977,3859090942.0751953,245.60785738618569,3859090942.0751953,0.3301134177672225,0.05458278898877535,0.31302750359103015,0.08777743224818726,209.7980848779519,2.8353115028265656,0.2488763633418649,1.0617057100406393,0.0030803890926357595
590,500798326.95648193,946665268.4453125,2994965.565764427,624158023.5906982,818856797.2806396,5732292350.916504,3859090942.074707,245.93621855835647,3859090942.074707,0.3283611721707871,0.05505593551697944,0.311226316176203,0.08736440786667346,208.40240392927183,2.833431939756127,0.24754110364731405,1.0617057100406393,0.0030803167952835235
591,502462251.68496704,942405333.2897949,3003418.02938509,625942669.541565,816687129.5533447,5706455430.37793,3859090942.0751953,246.26314279949761,3859090942.0751953,0.3269242411411426,0.04977536831944331,0.3114230444028294,0.08805155105744683,208.41010589182565,2.8334423741807426,0.24948899587850903,1.0617057100406393,0.0030870587887760485
592,502274875.86120605,943048872.4899902,3013708.226582527,625485100.8585205,817929760.3642578,5714858758.720215,3859090942.0751953,246.59048890408758,3859090942.0751953,0.3273461045899637,0.04970744940142406,0.311845081004833,0.08788928949377665,207.5466680355469,2.8322682696898394,0.24892604587880818,1.0617057100406393,0.003093443357157445
593,505734115.7593384,942982492.8441162,2998522.589688301,626429664.6652832,825775101.8376465,5727727969.313477,3859090942.074707,246.9185766348733,3859090942.074707,0.3280877307857111,0.050593040342769506,0.312288125075213,0.08829576377733517,208.91277151605553,2.834121874648045,0.2502409555601021,1.0617057100406393,0.0030734893833774582
594,501436433.13256836,944825528.7208252,2991804.080692768,622829028.4929199,817607494.6002197,5723851900.722656,3859090942.0751953,247.24649591451598,3859090942.0751953,0.3279192796426855,0.055589388905767805,0.3106504130196015,0.08760471826136176,208.17841399183484,2.833128179794339,0.24819539598920773,1.0617057100406393,0.003082769669332256
595,511072632.4668579,941967211.4487305,3054044.069308758,637731872.9121094,832411782.0667725,5728088521.411621,3859090942.074707,247.5746200908791,3859090942.074707,0.32812417636313285,0.04972070487266429,0.31258236104139314,0.08922219525003255,208.81554373131607,2.8339906724994286,0.25285486911851507,1.0617057100406393,0.0031274523025557237
596,515423849.1925049,939988193.7086182,3054612.660433769,640225399.4155273,838992992.1951904,5733939920.48584,3859090942.0751953,247.9030585235507,3859090942.0751953,0.32843843267158945,0.05585498897027577,0.311063958689914,0.08988999821066014,209.59298954932385,2.835036714426073,0.25484144518691554,1.0617057100406393,0.003143303494492897
597,522043981.44033813,932989237.4747314,3114828.9891643524,649181983.7616577,846183333.6915283,5687422895.517578,3859090942.0751953,248.22890031939394,3859090942.0751953,0.325841795843246,0.0544041057349851,0.3090293314213852,0.0917891971514508,208.41657311524526,2.8334511352756144,0.2600802048748155,0.329659758719459,0.003226371466645677
598,506553558.0874634,938104696.9998779,3039339.500410557,629184426.8916016,826866033.4534912,5696108037.053223,3859090942.074707,248.55516629223257,3859090942.074707,0.3262659728386268,0.05332154211203188,0.3097496441442047,0.0889297665690905,207.01353922673354,2.83153891968623,0.2518080951589911,1.0617057100406393,0.003140857701215239
599,524855780.04599,937899684.9526367,3107565.9674129486,654819292.187439,853182872.0496826,5725106878.633789,3859090942.0751953,248.88309661677323,3859090942.0751953,0.3279303245406595,0.05301974529507189,0.31141897006762065,0.09167615403037488,210.71774470891654,2.836537742511334,0.2600428709954409,0.36162313457871936,0.00319414888208845
600,521242120.4320984,936047538.0827637,3111523.877699375,648724589.7548218,846778110.7429199,5704152535.231934,3859090942.074707,249.20988231812822,3859090942.074707,0.32678570135499285,0.05109638230241544,0.3108998440648918,0.09137941477066487,208.49095660306526,2.8335518667965816,0.25892831131019656,0.355096089575029,0.0032035573006719297
601,525715358.0229492,941336780.017334,3146159.2608499527,656970725.751648,863759471.9002686,5752992378.508789,3859090942.0751953,249.53944253871987,3859090942.0751953,0.32956022059164525,0.05397675994633758,0.3126826255717674,0.09138120189187837,208.81674171006958,2.8339922897581067,0.2589736215904122,0.3361868037231494,0.0032207485183364825
602,521820703.61798096,931956260.9162598,3128030.4156913757,650358895.8179932,852777701.9179688,5698480978.134766,3859090942.0751953,249.86588202778668,3859090942.0751953,0.3264394890668143,0.051089068713431746,0.3105726229903496,0.09157189532091481,207.9132263406227,2.8327677886468567,0.2594019154104293,0.329659758719459,0.003223945265032159
603,533947498.0444336,935362895.4130859,3152096.813814163,661207017.0219116,864954565.9351807,5723175454.841309,3859090942.074707,250.19378785542116,3859090942.074707,0.3279058276344813,0.057569651588474324,0.3100560111024038,0.09329567165248454,209.76735680330347,2.835270363932356,0.2645184529194534,0.329659758719459,0.003254162642108222
604,536821693.810791,936840176.4351807,3182646.726249695,667075086.6838989,872844669.5280762,5715673599.736328,3859090942.0751953,250.5211822301573,3859090942.0751953,0.3273943747361443,0.058133190644806806,0.3094075279281583,0.09392098489241152,209.59759095535992,2.8350428847401523,0.2662700199470186,0.2875395528303099,0.0032925882289426282
605,527139942.22543335,932940635.3669434,3145168.9859290123,657642598.7348633,862658357.8383789,5685742801.569336,3859090942.074707,250.84686276035237,3859090942.074707,0.3256805301950578,0.05451789230902203,0.30884305763834163,0.09271259017905913,209.09610951813784,2.8343689775759158,0.2627816894342347,0.329659758719459,0.0032597628321577488
606,541711773.7254333,930079766.3973389,3196790.7032051086,672334451.1796265,875617784.7547607,5707085228.183105,3859090942.0751953,251.1738318919011,3859090942.0751953,0.3269691315487364,0.05539937749578127,0.30980606822467394,0.09491916662647974,210.3154424546914,2.8360025170009138,0.2691909954643257,0.2875395528303099,0.003302966325691788
607,534437482.4761963,924009628.1322021,3178814.3034820557,664712047.880249,867146953.9047852,5656627918.161621,3859090942.0751953,251.49784738909193,3859090942.0751953,0.32401549719082823,0.05542363398051416,0.3070004183711603,0.0944798721443722,209.1069135910604,2.8343835271270668,0.26779219325108,0.3076113699527354,0.00331440865028509
608,538865484.3113098,932281688.9710693,3201398.7568597794,671131316.4973145,870959762.8054199,5713037537.095215,3859090942.074707,251.8251008549779,3859090942.074707,0.32725346588597404,0.05319874999755754,0.31072337095608304,0.09432206261772527,209.63690170093668,2.8350955890380796,0.26741206367648646,0.2875395528303099,0.003297962512200136
609,545224600.3912964,931239322.4025879,3230255.401125431,678411357.0095825,885089312.3149414,5717384683.62207,3859090942.0751953,252.1526700773385,3859090942.0751953,0.3275692223606086,0.05849334792079517,0.3094674359589078,0.09536258806463349,210.01786941466668,2.8356054351703412,0.27041067302798505,0.2875395528303099,0.0033411945722092162
610,541766068.1473389,941013576.2036133,3191586.980286598,671470358.5199585,878767420.1608887,5766809337.08252,3859090942.074707,252.4829959922339,3859090942.074707,0.33032591489538277,0.06262951644576288,0.31085708592044625,0.09394554882603821,210.38761051082548,2.8360986656228,0.2664388456667286,0.2940665978340003,0.003286440514616831
611,545399541.2701721,928167120.758667,3215071.627205372,677369707.5184326,888646821.751709,5701650433.699707,3859090942.0751953,252.80959766737251,3859090942.0751953,0.32660167513861893,0.05894584727859011,0.3084215080289141,0.0956564327491174,210.685728363452,2.8364952152335614,0.27132901379918245,0.3076113699527354,0.0033367668256516986
612,551013018.2322388,929552069.5267334,3236623.2166581154,680924332.0706177,891837783.1082764,5715385115.57666,3859090942.0751953,253.13703282816968,3859090942.0751953,0.3274351607971653,0.06216340513699324,0.3082719280419326,0.09640872961132799,210.38109365528405,2.836089985737259,0.2734238325883384,0.3076113699527354,0.003360764096678791
613,554042058.3236084,927837234.6300049,3268875.9818644524,689710169.9829712,898919700.8791504,5706582947.816406,3859090942.074707,253.4639433387731,3859090942.074707,0.326910510603426,0.06118691341416896,0.30806119682691246,0.09708823360494737,210.99306728350845,2.8369029729860897,0.27542989855584316,0.3076113699527354,0.003396575779568263
614,555303186.6516418,927416698.8840332,3281248.7409505844,690829720.164917,901873264.7432861,5702537759.643555,3859090942.0751953,253.7906191107467,3859090942.0751953,0.32667577197358355,0.055949794419813174,0.30936676506772187,0.09737825684934208,210.53866216944658,2.8362997176087914,0.2761939224030253,0.3076113699527354,0.0033950436360631942
615,559642332.1445923,934613881.3724365,3290470.3773703575,694756774.7921753,906362349.2697754,5746960755.980957,3859090942.074707,254.11987973210825,3859090942.074707,0.32926062136155565,0.06077293358229346,0.3103968916793747,0.09738057312504932,211.14208459989342,2.8371002944598334,0.27627845268774476,0.2875395528303099,0.003393286149135349
616,561960222.009552,928600474.140625,3301278.999929428,697807523.9622803,911483802.3210449,5738925440.672852,3859090942.0751953,254.4486340400332,3859090942.0751953,0.3287543079249531,0.05766017432024688,0.3108316980321604,0.09792080901188112,211.3749016599922,2.837408077367873,0.2778412944327083,0.3076113699527354,0.0033996702194254527
617,561040181.1501465,931870012.230957,3310615.195971012,695650935.3115845,909197438.7318115,5745216561.052734,3859090942.0751953,254.77773744693235,3859090942.0751953,0.32910340689915074,0.056875291065424056,0.3113928480316588,0.09765344355397865,210.1273914764196,2.835751699399343,0.27692091851039274,0.2875395528303099,0.0034031409202678145
618,559698313.4931641,932483168.9262695,3271637.8610105515,693269136.2216187,902712322.4492188,5744259955.0859375,3859090942.074707,255.1068303905671,3859090942.074707,0.3290929436347483,0.061177905650164024,0.3101204255031291,0.09743610454077903,211.90277337341976,2.8381036617427418,0.27653376508313354,0.2875395528303099,0.0033768729155857023
619,562320219.9528503,926880040.0491943,3320595.430888176,698016370.5588989,912768329.6009521,5715572665.817383,3859090942.0751953,255.43424249948063,3859090942.0751953,0.3274121089135349,0.05897895300721458,0.30917716351564195,0.09838388081667981,210.20819461050607,2.8358595221088287,0.2790028652360016,0.3076113699527354,0.003437861845216024
620,555134623.1180115,925945822.168457,3299682.598999977,689740219.4942627,899640767.5007324,5691144767.046387,3859090942.074707,255.76024457459474,3859090942.074707,0.3260020751141042,0.055034445289391797,0.3089966176646328,0.0975435779339905,209.03229289486805,2.834283009834855,0.27646610565681135,0.3076113699527354,0.003418206561407421
621,558996383.2348633,927996638.9945068,3301090.1339435577,692802027.5269165,903411820.3140869,5712592395.758789,3859090942.0751953,256.0875091678922,3859090942.0751953,0.32726459329748536,0.05637709794364241,0.309799023411756,0.09785336402609086,209.87067890184488,2.835408648945444,0.277454274687985,0.3076113699527354,0.003410807433230281
622,570923128.4818115,926332986.9038086,3330467.6263160706,705546103.734375,919510949.1834717,5723104132.2890625,3859090942.0751953,256.4153750576776,3859090942.0751953,0.32786588978535747,0.057554779318182474,0.3100226070527867,0.09975759924771108,211.8459576545413,2.8380289449553384,0.2831149541442589,0.3074320412243571,0.003438679622323659
623,564357359.1150208,925995989.9953613,3343450.425579071,702026220.2658081,916826073.7092285,5706085767.325684,3859090942.074707,256.74222370120464,3859090942.074707,0.32684864352705745,0.05997854297111434,0.308354018762401,0.0989044648341349,209.9705785660693,2.835542236816439,0.28044778744691573,0.3074320412243571,0.00347076442869322
624,578523689.2786255,931143332.630249,3379469.257654667,721363146.2371216,935485224.4205322,5753013775.571289,3859090942.0751953,257.0717772011369,3859090942.0751953,0.329553499932274,0.06537216551486918,0.30933180967141993,0.10056010846613636,213.4545667498522,2.8401305032259687,0.2856038314623859,0.27904628865015546,0.003497065609829044
625,575744012.3760986,925537157.0544434,3355579.021548748,716937822.3370361,924924888.8120117,5711954376.620605,3859090942.074707,257.3990082214156,3859090942.074707,0.32723102027870254,0.059599526580290586,0.3088251854309476,0.10079632546307717,213.65547279114222,2.8403909694265566,0.28630097259670445,0.29911810577258086,0.00347804039973001
626,577629673.2740784,930664606.1072998,3373119.597410202,716819808.0960693,923843146.368042,5736334118.278809,3859090942.0751953,257.7276007509622,3859090942.0751953,0.32859252954659723,0.05994182964531505,0.310009965034169,0.10069665771968607,212.50945523734939,2.838899245263523,0.2858676656009761,0.27904628865015546,0.0034828594444156757
627,579143781.4771118,927274924.008667,3385598.7692399025,720225765.87854,933026858.4729004,5734349616.411621,3859090942.0751953,258.05608321141455,3859090942.0751953,0.3284824604523351,0.060353761826268656,0.30978572649809166,0.1009955479204845,212.7321679172979,2.839190276383194,0.2867455776138325,0.29911810577258086,0.0034982750053780577
628,575811516.872467,924033636.0095215,3378293.3447203636,718041100.0159912,925610554.4558105,5706555864.776855,3859090942.074707,258.3829975870509,3859090942.074707,0.3269143756363633,0.06137732039136637,0.30800957336813894,0.10090351001846945,212.54551536744262,2.838946404383269,0.286459656956585,0.29911810577258086,0.003510855903307599
629,573841512.5772095,933815098.2069092,3393740.4403357506,715666970.2068481,925201472.8955078,5755414611.649414,3859090942.0751953,258.7126654694609,3859090942.0751953,0.3296678824099786,0.06285849958205346,0.31017099881086097,0.09970463490427064,210.8785226179659,2.836751127640996,0.28283723549572354,0.27904628865015546,0.003502331882217724
630,585689226.2366028,931891048.3682861,3454231.249367237,726157942.7745361,950731524.4815674,5756251593.267578,3859090942.074707,259.04238589769113,3859090942.074707,0.32972042823024594,0.05845632559011689,0.31151065968302305,0.10174837161767143,210.22273563982066,2.8358789175496173,0.28854606196555826,0.27904628865015546,0.003549427900997121
631,591578425.0984497,931186951.0638428,3460460.6674995422,731770507.6950073,945883029.9110107,5770654809.571289,3859090942.0751953,259.37300050645655,3859090942.0751953,0.3306146087654156,0.06407074384641692,0.31070735726677867,0.10251495620865234,211.46621158499389,2.8375286217751907,0.2908891224020813,0.27904628865015546,0.00356502223423919
632,585970735.2447815,926247441.2486572,3440224.6394925117,727416954.8998413,937913370.1317139,5740557930.186523,3859090942.0751953,259.70183177469056,3859090942.0751953,0.328831268234012,0.06396287108545098,0.30906272875719765,0.10207557216058649,211.4446093285196,2.8375001116525493,0.289639447402662,0.29911810577258086,0.003563034519046132
633,581431808.9109802,921766700.6102295,3398128.593589306,721773014.9522705,929297420.434082,5699599973.571289,3859090942.074707,260.02832092825946,3859090942.074707,0.3264891535689003,0.058824983598921375,0.3083504437713316,0.10201273977244814,212.4030904286323,2.838760058168343,0.28958969109034693,0.2972998721165128,0.003527565564138826
634,587058375.6799316,929765658.8577881,3410669.359556198,728844974.2140503,941313109.0418701,5752474133.702148,3859090942.0751953,260.3578643401983,3859090942.0751953,0.3295434119388574,0.06737975689279464,0.3087405488166439,0.10205319694364545,213.69558212141936,2.8404429165454714,0.28987628036939767,0.2794557739095247,0.0035361103579933406
635,586331156.2195435,928158947.852417,3420896.6871733665,727076405.1429443,942561526.9282227,5737851507.838867,3859090942.074707,260.6865076325613,3859090942.074707,0.3286432923629832,0.05969165831905397,0.31013105537161323,0.10218653365611097,212.5397144757728,2.838938819002692,0.2901013171756585,0.29911810577258086,0.003530811756510867
636,593604962.1963501,922998838.4914551,3471341.2210702896,735493482.0727539,948892416.9506836,5717077156.034668,3859090942.0751953,261.01397190653626,3859090942.0751953,0.3274642739749538,0.058368407573792996,0.3094048080343157,0.10383014711805483,211.87588175096926,2.8380683018148627,0.29467704930852523,0.29911810577258086,0.0035912869701312045
637,598808532.1187744,926122059.5853271,3468074.7491402626,741993433.7854614,959458269.0084229,5750921088.668457,3859090942.0751953,261.3434640768619,3859090942.0751953,0.3294921703256364,0.06350884452201641,0.3098161073345125,0.10412393473780387,213.949665868477,2.8407715816087564,0.29579231476843804,0.29911810577258086,0.0035831444706582232
638,602859277.4508057,925679201.8812256,3500287.6552581787,747864592.7052612,963534260.3394775,5746309991.3359375,3859090942.074707,261.6726038146775,3859090942.074707,0.3291397378155807,0.0636197147173503,0.3094524605564004,0.10491241829274324,213.65803795634028,2.840394292196457,0.2979926340992351,0.29911810577258086,0.0036206759615623183
639,598455067.4984131,925757805.8753662,3483568.4079213142,742999248.5448608,954559545.0963135,5730366883.471191,3859090942.0751953,262.00085171742114,3859090942.0751953,0.32824790274366933,0.06003414686606012,0.30965785745121366,0.1044357332904131,213.28682590396355,2.8399126951071905,0.2965883647942728,0.29911810577258086,0.0036009915424215565
